% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.086                    30.999999999999996       304.66713211382114       0.9628546259654525
1.086                    36                       304.66713211382114       0.9623966004353384
1.086                    41                       304.66713211382114       0.9619662295927732
1.086                    45.99999999999999        304.66713211382114       0.9615613174230141
1.086                    50.99999999999999        304.66713211382114       0.9611797612118498
1.086                    56                       304.66713211382114       0.9608195926135333
1.087                    0.9999999999999999       304.66713211382114       0.9666582713181372
1.087                    6                        304.66713211382114       0.9659988038278735
1.087                    11                       304.66713211382114       0.9653611251196492
1.087                    15.999999999999998       304.66713211382114       0.9647537719251318
1.087                    21                       304.66713211382114       0.9641798932107124
1.087                    25.999999999999996       304.66713211382114       0.9636398972165408
1.087                    30.999999999999996       304.66713211382114       0.9631327234852645
1.087                    36                       304.66713211382114       0.9626565813906098
1.087                    41                       304.66713211382114       0.9622093645255937
1.087                    45.99999999999999        304.66713211382114       0.9617888819370369
1.087                    50.99999999999999        304.66713211382114       0.9613929850385752
1.087                    56                       304.66713211382114       0.9610196337022804
1.088                    0.9999999999999999       304.66713211382114       0.9670163329519076
1.088                    6                        304.66713211382114       0.966353835330131
1.088                    11                       304.66713211382114       0.9657036407366777
1.088                    15.999999999999998       304.66713211382114       0.9650792961986946
1.088                    21                       304.66713211382114       0.9644866782390066
1.088                    25.999999999999996       304.66713211382114       0.9639276816634191
1.088                    30.999999999999996       304.66713211382114       0.963402041392868
1.088                    36                       304.66713211382114       0.9629083717024414
1.088                    41                       304.66713211382114       0.9624447489425839
1.088                    45.99999999999999        304.66713211382114       0.9620090388851201
1.088                    50.99999999999999        304.66713211382114       0.9615990793360483
1.088                    56                       304.66713211382114       0.9612127788081257
1.089                    0.9999999999999999       304.66713211382114       0.9673445825396679
1.089                    6                        304.66713211382114       0.9666882575028539
1.089                    11                       304.66713211382114       0.9660309423550821
1.089                    15.999999999999998       304.66713211382114       0.9653928757352644
1.089                    21                       304.66713211382114       0.9647835629747418
1.089                    25.999999999999996       304.66713211382114       0.9642068857065985
1.089                    30.999999999999996       304.66713211382114       0.9636636600950761
